x,y,species logistic values
2022.0,2022.0,0.20001763
2023.0,2023.0,0.059862684
2024.0,2024.0,0.43064672
2025.0,2025.0,0.52503675
2026.0,2026.0,0.09355373
2027.0,2027.0,0.32494804
2028.0,2028.0,0.751919
2029.0,2029.0,0.46713033
2030.0,2030.0,0.071416914
2031.0,2031.0,0.013129215
2032.0,2032.0,0.44355568
2033.0,2033.0,0.060430262
2034.0,2034.0,0.5801562
2035.0,2035.0,0.10024293
2036.0,2036.0,0.59391516
2037.0,2037.0,0.51893014
2038.0,2038.0,0.31828126
2039.0,2039.0,0.10576722
2040.0,2040.0,0.09661666
2041.0,2041.0,0.15244547
2042.0,2042.0,0.48512194
2043.0,2043.0,0.24261582
2044.0,2044.0,0.64349866
2045.0,2045.0,0.1640822
2046.0,2046.0,0.27111062
2047.0,2047.0,0.012145764
2048.0,2048.0,0.10474069
2049.0,2049.0,0.4237502
2050.0,2050.0,0.08535932
2051.0,2051.0,0.19316311
2052.0,2052.0,0.14952514
2053.0,2053.0,0.22816084
2054.0,2054.0,0.15890783
2055.0,2055.0,0.32728073
2056.0,2056.0,0.06515388
2057.0,2057.0,0.04049575
2058.0,2058.0,0.17243554
2059.0,2059.0,0.059946436
2060.0,2060.0,0.10707556
2061.0,2061.0,0.07824913
2062.0,2062.0,0.4359221
2063.0,2063.0,0.25060672
2064.0,2064.0,0.05366155
2065.0,2065.0,0.3841814
2066.0,2066.0,0.25116014
2067.0,2067.0,0.14781474
2068.0,2068.0,0.19601597
2069.0,2069.0,0.26310724
2070.0,2070.0,0.14434743
2071.0,2071.0,0.15564889
2072.0,2072.0,0.12760404
2073.0,2073.0,0.1581495
2074.0,2074.0,0.45920166
2075.0,2075.0,0.0912426
2076.0,2076.0,0.24907395
2077.0,2077.0,0.19732156
2078.0,2078.0,0.2982513
2079.0,2079.0,0.1916242
2080.0,2080.0,0.15936665
2081.0,2081.0,0.0930127
2082.0,2082.0,0.13203532
2083.0,2083.0,0.11274023
2084.0,2084.0,0.04749957
2085.0,2085.0,0.21019746
2086.0,2086.0,0.36140084
2087.0,2087.0,0.299662
2088.0,2088.0,0.052218013
2089.0,2089.0,0.52948034
2090.0,2090.0,0.36690852
2091.0,2091.0,0.05079503
2092.0,2092.0,0.26693895
2093.0,2093.0,0.17913543
2094.0,2094.0,0.4570911
2095.0,2095.0,0.09271365
2096.0,2096.0,0.25962326
2097.0,2097.0,0.016771322
2098.0,2098.0,0.43207136
2099.0,2099.0,0.24346958
2100.0,2100.0,0.17404398
2101.0,2101.0,0.19743097
2102.0,2102.0,0.09191873
2103.0,2103.0,0.09287041
2104.0,2104.0,0.7205337
2105.0,2105.0,0.08400971
2106.0,2106.0,0.057424117
2107.0,2107.0,0.040027957
2108.0,2108.0,0.113270864
2109.0,2109.0,0.1754956
2110.0,2110.0,0.1005303
2111.0,2111.0,0.17155595
2112.0,2112.0,0.18475105
2113.0,2113.0,0.039035738
2114.0,2114.0,0.18044092
2115.0,2115.0,0.16187784
2116.0,2116.0,0.10879304
2117.0,2117.0,0.20535663
2118.0,2118.0,0.54352874
2119.0,2119.0,0.23375997
2120.0,2120.0,0.11267585
2121.0,2121.0,0.010951986
2122.0,2122.0,0.06561714
2123.0,2123.0,0.20671992
2124.0,2124.0,0.0115329325
2125.0,2125.0,0.08274029
2126.0,2126.0,0.15309462
2127.0,2127.0,0.69481236
2128.0,2128.0,0.037533846
2129.0,2129.0,0.45232987
2130.0,2130.0,0.08571336
2131.0,2131.0,0.111431025
2132.0,2132.0,0.04095665
2133.0,2133.0,0.089052096
2134.0,2134.0,0.4727971
2135.0,2135.0,0.16428827
2136.0,2136.0,0.013520667
2137.0,2137.0,0.2549329
2138.0,2138.0,0.075961076
2139.0,2139.0,0.33907887
2140.0,2140.0,0.2067124
2141.0,2141.0,0.5018378
2142.0,2142.0,0.114144504
2143.0,2143.0,0.022120155
2144.0,2144.0,0.1824121
2145.0,2145.0,0.22362936
2146.0,2146.0,0.31138554
2147.0,2147.0,0.3147742
2148.0,2148.0,0.104625486
2149.0,2149.0,0.5212752
2150.0,2150.0,0.003694629
2151.0,2151.0,0.13972224
2152.0,2152.0,0.12703697
2153.0,2153.0,0.3426726
2154.0,2154.0,0.15178874
2155.0,2155.0,0.12817775
2156.0,2156.0,0.004858167
2157.0,2157.0,0.3941173
2158.0,2158.0,0.26869994
2159.0,2159.0,0.4575003
2160.0,2160.0,0.21282402
2161.0,2161.0,0.05467356
2162.0,2162.0,0.20550789
2163.0,2163.0,0.6820046
2164.0,2164.0,0.4799007
2165.0,2165.0,0.03889905
2166.0,2166.0,0.6326552
2167.0,2167.0,0.04761416
2168.0,2168.0,0.09850792
2169.0,2169.0,0.17578511
2170.0,2170.0,0.0974365
2171.0,2171.0,0.14954501
2172.0,2172.0,0.029937463
2173.0,2173.0,0.020784544
2174.0,2174.0,0.26544946
2175.0,2175.0,0.15636383
2176.0,2176.0,0.042697415
2177.0,2177.0,0.5754851
2178.0,2178.0,0.007181458
2179.0,2179.0,0.32465363
2180.0,2180.0,0.09639293
2181.0,2181.0,0.22726795
2182.0,2182.0,0.018563496
2183.0,2183.0,0.17359334
2184.0,2184.0,0.42803288
2185.0,2185.0,0.28174558
2186.0,2186.0,0.41321594
2187.0,2187.0,0.38836378
2188.0,2188.0,0.029666098
2189.0,2189.0,0.9037685
2190.0,2190.0,0.081101865
2191.0,2191.0,0.49627018
2192.0,2192.0,0.18588506
2193.0,2193.0,0.16398546
2194.0,2194.0,0.13001114
2195.0,2195.0,0.065249376
2196.0,2196.0,0.43580085
2197.0,2197.0,0.12140926
2198.0,2198.0,0.17084895
2199.0,2199.0,0.027736668
2200.0,2200.0,0.2426895
2201.0,2201.0,0.20559187
2202.0,2202.0,0.829
2203.0,2203.0,0.17516223
2204.0,2204.0,0.5655771
2205.0,2205.0,0.520872
2206.0,2206.0,0.16481361
2207.0,2207.0,0.19494134
2208.0,2208.0,0.05411589
2209.0,2209.0,0.35701242
2210.0,2210.0,0.22725268
2211.0,2211.0,0.5610684
2212.0,2212.0,0.0042262105
2213.0,2213.0,0.21905206
2214.0,2214.0,0.019647412
2215.0,2215.0,0.040162783
2216.0,2216.0,0.21608192
2217.0,2217.0,0.4408689
2218.0,2218.0,0.11676141
2219.0,2219.0,0.07419744
2220.0,2220.0,0.449053
2221.0,2221.0,0.5223087
2222.0,2222.0,0.104774766
2223.0,2223.0,0.2842928
2224.0,2224.0,0.07526261
2225.0,2225.0,0.21039374
2226.0,2226.0,0.09196589
2227.0,2227.0,0.087926626
2228.0,2228.0,0.20820656
2229.0,2229.0,0.17258404
2230.0,2230.0,0.06612141
2231.0,2231.0,0.15173769
2232.0,2232.0,0.037843753
2233.0,2233.0,0.27833602
2234.0,2234.0,0.47975838
2235.0,2235.0,0.2705238
2236.0,2236.0,0.29993573
2237.0,2237.0,0.06863767
2238.0,2238.0,0.38418153
2239.0,2239.0,0.047427155
2240.0,2240.0,0.47815323
2241.0,2241.0,0.2252994
2242.0,2242.0,0.25297284
2243.0,2243.0,0.22971936
2244.0,2244.0,0.14655954
2245.0,2245.0,0.20891027
2246.0,2246.0,0.15043795
2247.0,2247.0,0.02511177
2248.0,2248.0,0.077910714
2249.0,2249.0,0.071741834
2250.0,2250.0,0.509351
2251.0,2251.0,0.1651103
2252.0,2252.0,0.5930936
2253.0,2253.0,0.77630025
2254.0,2254.0,0.39893416
2255.0,2255.0,0.40619078
2256.0,2256.0,0.42880166
2257.0,2257.0,0.7660098
2258.0,2258.0,0.60143733
2259.0,2259.0,0.21686627
2260.0,2260.0,0.084985554
2261.0,2261.0,0.14946386
2262.0,2262.0,0.24914277
2263.0,2263.0,0.13246498
2264.0,2264.0,0.25161093
2265.0,2265.0,0.20063291
2266.0,2266.0,0.487312
2267.0,2267.0,0.0240033
2268.0,2268.0,0.23482628
2269.0,2269.0,0.5724361
2270.0,2270.0,0.034148067
2271.0,2271.0,0.5829578
2272.0,2272.0,0.22690003
2273.0,2273.0,0.084666885
2274.0,2274.0,0.17905338
2275.0,2275.0,0.18385525
2276.0,2276.0,0.025875319
2277.0,2277.0,0.25546384
2278.0,2278.0,0.06755798
2279.0,2279.0,0.10423582
2280.0,2280.0,0.40136066
2281.0,2281.0,0.2691715
2282.0,2282.0,0.047157202
2283.0,2283.0,0.33184764
2284.0,2284.0,0.1315036
2285.0,2285.0,0.18033378
2286.0,2286.0,0.010000784
2287.0,2287.0,0.09168548
2288.0,2288.0,0.20209844
2289.0,2289.0,0.23352978
2290.0,2290.0,0.22575514
2291.0,2291.0,0.18853302
2292.0,2292.0,0.8111672
2293.0,2293.0,0.056339897
2294.0,2294.0,0.017266497
2295.0,2295.0,0.13715644
2296.0,2296.0,0.038455963
2297.0,2297.0,0.2887957
2298.0,2298.0,0.35926315
2299.0,2299.0,0.2062545
2300.0,2300.0,0.13040136
2301.0,2301.0,0.06943444
2302.0,2302.0,0.5783328
2303.0,2303.0,0.23027584
2304.0,2304.0,0.001638605
2305.0,2305.0,0.24980883
2306.0,2306.0,0.6432348
2307.0,2307.0,0.37242714
2308.0,2308.0,0.62751734
2309.0,2309.0,0.21946338
2310.0,2310.0,0.36727494
2311.0,2311.0,0.19647789
2312.0,2312.0,0.21282628
2313.0,2313.0,0.21776347
2314.0,2314.0,0.39946014
2315.0,2315.0,0.087499365
2316.0,2316.0,0.19885989
2317.0,2317.0,0.034787282
2318.0,2318.0,0.2838444
2319.0,2319.0,0.26454467
2320.0,2320.0,0.11744462
2321.0,2321.0,0.21484707
2322.0,2322.0,0.2689695
2323.0,2323.0,0.49225515
2324.0,2324.0,0.17244239
2325.0,2325.0,0.38684204
2326.0,2326.0,0.20546249
2327.0,2327.0,0.72059315
2328.0,2328.0,0.07229718
2329.0,2329.0,0.061061144
2330.0,2330.0,0.11581677
2331.0,2331.0,0.48245522
2332.0,2332.0,0.018772028
2333.0,2333.0,0.06007446
2334.0,2334.0,0.5317027
2335.0,2335.0,0.23871352
2336.0,2336.0,0.28451958
2337.0,2337.0,0.3967328
2338.0,2338.0,0.02810815
2339.0,2339.0,0.38497645
2340.0,2340.0,0.16330305
2341.0,2341.0,0.2823233
2342.0,2342.0,0.11117766
2343.0,2343.0,0.15213658
2344.0,2344.0,0.16144834
2345.0,2345.0,0.3549853
2346.0,2346.0,0.2436994
2347.0,2347.0,0.15030003
2348.0,2348.0,0.42751792
2349.0,2349.0,0.36316013
2350.0,2350.0,0.08090733
2351.0,2351.0,0.39159736
2352.0,2352.0,0.34625956
2353.0,2353.0,0.3104811
2354.0,2354.0,0.45290878
2355.0,2355.0,0.060965426
2356.0,2356.0,0.049123842
2357.0,2357.0,0.3801438
2358.0,2358.0,0.1635624
2359.0,2359.0,0.35055712
2360.0,2360.0,0.08677817
2361.0,2361.0,0.74501884
2362.0,2362.0,0.63333
2363.0,2363.0,0.1663869
2364.0,2364.0,0.20176294
2365.0,2365.0,0.05921788
2366.0,2366.0,0.28537512
2367.0,2367.0,0.2388482
2368.0,2368.0,0.10115274
2369.0,2369.0,0.0635429
2370.0,2370.0,0.15145466
2371.0,2371.0,0.1639854
2372.0,2372.0,0.23168485
2373.0,2373.0,0.03297866
2374.0,2374.0,0.21249044
2375.0,2375.0,0.11736952
2376.0,2376.0,0.45894083
2377.0,2377.0,0.31247786
2378.0,2378.0,0.51376927
2379.0,2379.0,0.118590824
2380.0,2380.0,0.117947735
2381.0,2381.0,0.23489211
2382.0,2382.0,0.22090238
2383.0,2383.0,0.009252711
2384.0,2384.0,0.37116307
2385.0,2385.0,0.22502403
2386.0,2386.0,0.09702107
2387.0,2387.0,0.19119553
2388.0,2388.0,0.41871458
2389.0,2389.0,0.05842843
2390.0,2390.0,0.112397656
2391.0,2391.0,0.15895851
2392.0,2392.0,0.55923986
2393.0,2393.0,0.057576407
2394.0,2394.0,0.29502654
2395.0,2395.0,0.40075648
2396.0,2396.0,0.7218349
2397.0,2397.0,0.3521243
2398.0,2398.0,0.5883084
2399.0,2399.0,0.39692423
2400.0,2400.0,0.25084195
2401.0,2401.0,0.15836498
2402.0,2402.0,0.369145
2403.0,2403.0,0.15239899
2404.0,2404.0,0.18663153
2405.0,2405.0,0.15947413
2406.0,2406.0,0.37162375
2407.0,2407.0,0.5075135
2408.0,2408.0,0.22212967
2409.0,2409.0,0.2842058
2410.0,2410.0,0.14691198
2411.0,2411.0,0.4019037
2412.0,2412.0,0.16717759
2413.0,2413.0,0.28896818
2414.0,2414.0,0.44552383
2415.0,2415.0,0.19280283
2416.0,2416.0,0.26808947
2417.0,2417.0,0.7600396
2418.0,2418.0,0.04437084
2419.0,2419.0,0.08379425
2420.0,2420.0,0.16795598
2421.0,2421.0,0.1655191
2422.0,2422.0,0.19783513
2423.0,2423.0,0.28918937
2424.0,2424.0,0.09615234
2425.0,2425.0,0.64593637
2426.0,2426.0,0.29937315
2427.0,2427.0,0.43137768
2428.0,2428.0,0.11193547
2429.0,2429.0,0.12542072
2430.0,2430.0,0.060436737
2431.0,2431.0,0.62951076
2432.0,2432.0,0.08178675
2433.0,2433.0,0.6244766
2434.0,2434.0,0.07704446
2435.0,2435.0,0.60839844
2436.0,2436.0,0.20250003
2437.0,2437.0,0.05444399
2438.0,2438.0,0.15106043
2439.0,2439.0,0.050864767
2440.0,2440.0,0.2616324
2441.0,2441.0,0.2926892
2442.0,2442.0,0.71957123
2443.0,2443.0,0.08866693
2444.0,2444.0,0.2760549
2445.0,2445.0,0.03973634
2446.0,2446.0,0.34605086
2447.0,2447.0,0.88127816
2448.0,2448.0,0.2756232
2449.0,2449.0,0.0070218253
2450.0,2450.0,0.18357722
2451.0,2451.0,0.694213
2452.0,2452.0,0.077026986
2453.0,2453.0,0.5504076
2454.0,2454.0,0.6322235
2455.0,2455.0,0.11595752
2456.0,2456.0,0.38480577
2457.0,2457.0,0.18754618
2458.0,2458.0,0.15824226
2459.0,2459.0,0.0813826
2460.0,2460.0,0.10052994
2461.0,2461.0,0.02802463
2462.0,2462.0,0.2152261
2463.0,2463.0,0.25439662
2464.0,2464.0,0.5916852
2465.0,2465.0,0.5309176
2466.0,2466.0,0.27850738
2467.0,2467.0,0.048045155
2468.0,2468.0,0.5168028
2469.0,2469.0,0.16707341
2470.0,2470.0,0.018628642
2471.0,2471.0,0.075041294
2472.0,2472.0,0.010650998
2473.0,2473.0,0.1644435
2474.0,2474.0,0.0837292
2475.0,2475.0,0.505923
2476.0,2476.0,0.19570552
2477.0,2477.0,0.011080607
2478.0,2478.0,0.014890776
2479.0,2479.0,0.23660907
2480.0,2480.0,0.021032454
2481.0,2481.0,0.19435056
2482.0,2482.0,0.18711719
2483.0,2483.0,0.48348603
2484.0,2484.0,0.31050026
2485.0,2485.0,0.10298992
2486.0,2486.0,0.17011698
2487.0,2487.0,0.47728133
2488.0,2488.0,0.14336954
2489.0,2489.0,0.080517694
2490.0,2490.0,0.15392889
2491.0,2491.0,0.3104194
2492.0,2492.0,0.70852757
2493.0,2493.0,0.056037184
2494.0,2494.0,0.029109862
2495.0,2495.0,0.055340018
2496.0,2496.0,0.05123617
2497.0,2497.0,0.510983
2498.0,2498.0,0.5522082
2499.0,2499.0,0.1973108
2500.0,2500.0,0.2800447
2501.0,2501.0,0.74185747
2502.0,2502.0,0.104527466
2503.0,2503.0,0.06370956
2504.0,2504.0,0.4838485
2505.0,2505.0,0.42555124
2506.0,2506.0,0.06844972
2507.0,2507.0,0.47967198
2508.0,2508.0,0.15851773
2509.0,2509.0,0.0127805155
2510.0,2510.0,0.08421218
2511.0,2511.0,0.07910381
2512.0,2512.0,0.29289535
2513.0,2513.0,0.07843842
2514.0,2514.0,0.11426627
2515.0,2515.0,0.16397932
2516.0,2516.0,0.40619698
2517.0,2517.0,0.21613291
2518.0,2518.0,0.11851351
2519.0,2519.0,0.61635256
2520.0,2520.0,0.23894198
2521.0,2521.0,0.14023066
2522.0,2522.0,0.14292818
2523.0,2523.0,0.09144285
2524.0,2524.0,0.5494482
2525.0,2525.0,0.7653025
2526.0,2526.0,0.06994757
2527.0,2527.0,0.083377324
2528.0,2528.0,0.16937174
2529.0,2529.0,0.27875838
2530.0,2530.0,0.14479649
2531.0,2531.0,0.024197184
2532.0,2532.0,0.20866327
2533.0,2533.0,0.53403306
2534.0,2534.0,0.5739377
2535.0,2535.0,0.2787946
2536.0,2536.0,0.7288369
2537.0,2537.0,0.26668358
2538.0,2538.0,0.005332259
2539.0,2539.0,0.06428456
2540.0,2540.0,0.15778212
2541.0,2541.0,0.04682866
2542.0,2542.0,0.20372768
2543.0,2543.0,0.7538156
2544.0,2544.0,0.37596244
2545.0,2545.0,0.3801919
2546.0,2546.0,0.11822553
2547.0,2547.0,0.2261083
2548.0,2548.0,0.027208816
2549.0,2549.0,0.2025283
2550.0,2550.0,0.09828896
2551.0,2551.0,0.45635566
2552.0,2552.0,0.17725217
2553.0,2553.0,0.3851849
2554.0,2554.0,0.011565738
2555.0,2555.0,0.4783413
2556.0,2556.0,0.09872378
2557.0,2557.0,0.06841536
2558.0,2558.0,0.32175165
2559.0,2559.0,0.26266292
2560.0,2560.0,0.17870268
2561.0,2561.0,0.4673221
2562.0,2562.0,0.08092768
2563.0,2563.0,0.70191735
2564.0,2564.0,0.065262504
2565.0,2565.0,0.5628562
2566.0,2566.0,0.10133231
2567.0,2567.0,0.041339338
2568.0,2568.0,0.06809025
2569.0,2569.0,0.3747402
2570.0,2570.0,0.23673208
2571.0,2571.0,0.17276862
2572.0,2572.0,0.58261067
2573.0,2573.0,0.32895708
2574.0,2574.0,0.14959516
2575.0,2575.0,0.531506
2576.0,2576.0,0.21148182
2577.0,2577.0,0.24591656
2578.0,2578.0,0.27078158
2579.0,2579.0,0.2334446
2580.0,2580.0,0.48175573
2581.0,2581.0,0.19914782
2582.0,2582.0,0.39781323
2583.0,2583.0,0.60918534
2584.0,2584.0,0.5761585
2585.0,2585.0,0.22260907
2586.0,2586.0,0.10872765
2587.0,2587.0,0.3561853
2588.0,2588.0,0.7527864
2589.0,2589.0,0.14769737
2590.0,2590.0,0.09629426
2591.0,2591.0,0.05814075
2592.0,2592.0,0.35628134
2593.0,2593.0,0.24694663
2594.0,2594.0,0.34896967
2595.0,2595.0,0.18627234
2596.0,2596.0,0.1328762
2597.0,2597.0,0.20778908
2598.0,2598.0,0.8179563
2599.0,2599.0,0.24992676
2600.0,2600.0,0.16773804
2601.0,2601.0,0.0052051647
2602.0,2602.0,0.4238813
2603.0,2603.0,0.14192095
2604.0,2604.0,0.24885471
2605.0,2605.0,0.55564505
2606.0,2606.0,0.2402043
2607.0,2607.0,0.12386761
2608.0,2608.0,0.543569
2609.0,2609.0,0.44334236
2610.0,2610.0,0.37861177
2611.0,2611.0,0.02851957
2612.0,2612.0,0.2691845
2613.0,2613.0,0.046244718
2614.0,2614.0,0.29592273
2615.0,2615.0,0.19745559
2616.0,2616.0,0.1658506
2617.0,2617.0,0.14256042
2618.0,2618.0,0.13597167
2619.0,2619.0,0.103657134
2620.0,2620.0,0.15276763
2621.0,2621.0,0.5791231
2622.0,2622.0,0.123340204
2623.0,2623.0,0.17312382
2624.0,2624.0,0.067071855
2625.0,2625.0,0.30188328
2626.0,2626.0,0.24393098
2627.0,2627.0,0.2073101
2628.0,2628.0,0.56880337
2629.0,2629.0,0.31171778
2630.0,2630.0,0.34244066
2631.0,2631.0,0.18882781
2632.0,2632.0,0.07024699
2633.0,2633.0,0.34092963
2634.0,2634.0,0.17985094
2635.0,2635.0,0.15538754
2636.0,2636.0,0.24900956
2637.0,2637.0,0.22872452
2638.0,2638.0,0.34443614
2639.0,2639.0,0.5171104
2640.0,2640.0,0.596352
2641.0,2641.0,0.028527267
2642.0,2642.0,0.15394938
2643.0,2643.0,0.41841868
2644.0,2644.0,0.32417506
2645.0,2645.0,0.17461999
2646.0,2646.0,0.04922454
2647.0,2647.0,0.4202628
2648.0,2648.0,0.5313767
2649.0,2649.0,0.24357761
2650.0,2650.0,0.107609905
2651.0,2651.0,0.6359821
2652.0,2652.0,0.42351452
2653.0,2653.0,0.06288217
2654.0,2654.0,0.18080616
2655.0,2655.0,0.72437257
2656.0,2656.0,0.20086294
2657.0,2657.0,0.12773971
2658.0,2658.0,0.6339966
2659.0,2659.0,0.49645674
2660.0,2660.0,0.54533386
2661.0,2661.0,0.16344216
2662.0,2662.0,0.092939615
2663.0,2663.0,0.14880382
2664.0,2664.0,0.32375985
2665.0,2665.0,0.4569622
2666.0,2666.0,0.7627027
2667.0,2667.0,0.34975797
2668.0,2668.0,0.609772
2669.0,2669.0,0.047319986
2670.0,2670.0,0.5658363
2671.0,2671.0,0.44601426
2672.0,2672.0,0.78442186
2673.0,2673.0,0.43198675
2674.0,2674.0,0.77841353
2675.0,2675.0,0.7919111
2676.0,2676.0,0.6913094
2677.0,2677.0,0.26121002
2678.0,2678.0,0.51699936
2679.0,2679.0,0.14371926
2680.0,2680.0,0.09966846
2681.0,2681.0,0.1937905
2682.0,2682.0,0.5051355
2683.0,2683.0,0.7500644
2684.0,2684.0,0.108108744
2685.0,2685.0,0.020447686
2686.0,2686.0,0.15447272
2687.0,2687.0,0.12505558
2688.0,2688.0,0.14115152
2689.0,2689.0,0.3444881
2690.0,2690.0,0.70528716
2691.0,2691.0,0.15301459
2692.0,2692.0,0.08091155
2693.0,2693.0,0.07398216
2694.0,2694.0,0.50607365
2695.0,2695.0,0.22639805
2696.0,2696.0,0.27882364
2697.0,2697.0,0.40683576
2698.0,2698.0,0.2680578
2699.0,2699.0,0.338754
2700.0,2700.0,0.022546368
2701.0,2701.0,0.23256956
2702.0,2702.0,0.56341684
2703.0,2703.0,0.0777774
2704.0,2704.0,0.33722663
2705.0,2705.0,0.27258533
2706.0,2706.0,0.012790782
2707.0,2707.0,0.172614
2708.0,2708.0,0.37229338
2709.0,2709.0,0.045390233
2710.0,2710.0,0.06043307
2711.0,2711.0,0.082159095
2712.0,2712.0,0.28112328
2713.0,2713.0,0.2387518
2714.0,2714.0,0.25053626
2715.0,2715.0,0.07360374
2716.0,2716.0,0.03460779
2717.0,2717.0,0.08782029
2718.0,2718.0,0.13806552
2719.0,2719.0,0.16766538
2720.0,2720.0,0.0816012
2721.0,2721.0,0.031135114
2722.0,2722.0,0.32704186
2723.0,2723.0,0.42366436
2724.0,2724.0,0.71119994
2725.0,2725.0,0.19425116
2726.0,2726.0,0.14057922
2727.0,2727.0,0.33145514
2728.0,2728.0,0.12755685
2729.0,2729.0,0.014930803
2730.0,2730.0,0.15562406
2731.0,2731.0,0.24099666
2732.0,2732.0,0.0792962
2733.0,2733.0,0.15894778
2734.0,2734.0,0.14533699
2735.0,2735.0,0.5002467
2736.0,2736.0,0.21456324
2737.0,2737.0,0.070053056
2738.0,2738.0,0.60352993
2739.0,2739.0,0.04902939
2740.0,2740.0,0.5169199
2741.0,2741.0,0.015671618
2742.0,2742.0,0.22893879
2743.0,2743.0,0.14208832
2744.0,2744.0,0.22097895
2745.0,2745.0,0.42859188
2746.0,2746.0,0.2306134
2747.0,2747.0,0.5348081
2748.0,2748.0,0.74963963
2749.0,2749.0,0.08466088
2750.0,2750.0,0.10240341
2751.0,2751.0,0.5126545
2752.0,2752.0,0.0064357226
2753.0,2753.0,0.2990694
2754.0,2754.0,0.14057481
2755.0,2755.0,0.14991343
2756.0,2756.0,0.6862957
2757.0,2757.0,0.11494103
2758.0,2758.0,0.055540465
2759.0,2759.0,0.29675108
2760.0,2760.0,0.18968742
2761.0,2761.0,0.26302502
2762.0,2762.0,0.37068886
2763.0,2763.0,0.30669677
2764.0,2764.0,0.13033286
2765.0,2765.0,0.19998047
2766.0,2766.0,0.35234004
2767.0,2767.0,0.081869714
2768.0,2768.0,0.16755897
2769.0,2769.0,0.13533022
2770.0,2770.0,0.12078743
2771.0,2771.0,0.11215781
2772.0,2772.0,0.1743075
2773.0,2773.0,0.20608301
2774.0,2774.0,0.22024883
2775.0,2775.0,0.21086892
2776.0,2776.0,0.15214437
2777.0,2777.0,0.60242194
2778.0,2778.0,0.27725953
2779.0,2779.0,0.2744263
2780.0,2780.0,0.6935294
2781.0,2781.0,0.21267405
2782.0,2782.0,0.20010938
2783.0,2783.0,0.024262715
2784.0,2784.0,0.0124825165
2785.0,2785.0,0.0033939325
2786.0,2786.0,0.24188419
2787.0,2787.0,0.2717107
2788.0,2788.0,0.79460824
2789.0,2789.0,0.18373889
2790.0,2790.0,0.35927895
2791.0,2791.0,0.200359
2792.0,2792.0,0.22165911
2793.0,2793.0,0.36267284
2794.0,2794.0,0.35481888
2795.0,2795.0,0.33474216
2796.0,2796.0,0.065066665
2797.0,2797.0,0.3366916
2798.0,2798.0,0.074670985
2799.0,2799.0,0.6388435
2800.0,2800.0,0.09414849
2801.0,2801.0,0.17505807
2802.0,2802.0,0.06391311
2803.0,2803.0,0.8124347
2804.0,2804.0,0.45442185
2805.0,2805.0,0.32054898
2806.0,2806.0,0.04699809
2807.0,2807.0,0.10039342
2808.0,2808.0,0.1698307
2809.0,2809.0,0.083345324
2810.0,2810.0,0.2897
2811.0,2811.0,0.40910697
2812.0,2812.0,0.16201818
2813.0,2813.0,0.27515736
2814.0,2814.0,0.1379455
2815.0,2815.0,0.07045291
2816.0,2816.0,0.07665858
2817.0,2817.0,0.6625852
2818.0,2818.0,0.20640886
2819.0,2819.0,0.09074675
2820.0,2820.0,0.012950044
2821.0,2821.0,0.087999545
2822.0,2822.0,0.110855624
2823.0,2823.0,0.25110638
2824.0,2824.0,0.17669402
2825.0,2825.0,0.58250827
2826.0,2826.0,0.121936485
2827.0,2827.0,0.013866397
2828.0,2828.0,0.15776494
2829.0,2829.0,0.16172741
2830.0,2830.0,0.0053463965
2831.0,2831.0,0.24706374
2832.0,2832.0,0.4347955
2833.0,2833.0,0.38390452
2834.0,2834.0,0.0629346
2835.0,2835.0,0.16842781
2836.0,2836.0,0.30918252
2837.0,2837.0,0.50407493
2838.0,2838.0,0.3045227
2839.0,2839.0,0.16099276
2840.0,2840.0,0.07294499
2841.0,2841.0,0.29665256
2842.0,2842.0,0.6722134
2843.0,2843.0,0.13876459
2844.0,2844.0,0.08237778
2845.0,2845.0,0.017106213
2846.0,2846.0,0.05355693
2847.0,2847.0,0.31716898
2848.0,2848.0,0.5251711
2849.0,2849.0,0.24000518
2850.0,2850.0,0.3868202
2851.0,2851.0,0.16342372
2852.0,2852.0,0.82160145
2853.0,2853.0,0.042179316
2854.0,2854.0,0.1312883
2855.0,2855.0,0.44961554
2856.0,2856.0,0.23664466
2857.0,2857.0,0.047138706
2858.0,2858.0,0.00554831
2859.0,2859.0,0.15771271
2860.0,2860.0,0.3747597
2861.0,2861.0,0.2367883
2862.0,2862.0,0.75915945
2863.0,2863.0,0.023063624
2864.0,2864.0,0.20075575
2865.0,2865.0,0.14173289
2866.0,2866.0,0.10873283
2867.0,2867.0,0.04344296
2868.0,2868.0,0.062626675
2869.0,2869.0,0.1597794
2870.0,2870.0,0.37541407
2871.0,2871.0,0.29141936
2872.0,2872.0,0.39613345
2873.0,2873.0,0.7017071
2874.0,2874.0,0.14698124
2875.0,2875.0,0.24353687
2876.0,2876.0,0.029060995
2877.0,2877.0,0.19860777
2878.0,2878.0,0.20155336
2879.0,2879.0,0.094479345
2880.0,2880.0,0.2945541
2881.0,2881.0,0.40965167
2882.0,2882.0,0.051367477
2883.0,2883.0,0.14531606
2884.0,2884.0,0.24325679
2885.0,2885.0,0.6582971
2886.0,2886.0,0.61373
2887.0,2887.0,0.01696619
2888.0,2888.0,0.4512387
2889.0,2889.0,0.16882424
2890.0,2890.0,0.18684039
2891.0,2891.0,0.068523146
2892.0,2892.0,0.09384724
2893.0,2893.0,0.020397332
2894.0,2894.0,0.5919805
2895.0,2895.0,0.74206775
2896.0,2896.0,0.31729817
